id,name_en,bbx,caption_cn,caption_en,class_cn,class_en,retrieval_class_cn,retrieval_class_en,picture,scaling_strategy,inner_placement,portfolio_assets,source,author_name,author_link,license,state,alignToWallNormal
307,11_SM_Books_06,"0.139,0.032,0.210",深蓝色平装书，封面带蓝色山脉图案,A dark navy paperback book with blue mountain design on cover,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c378af24-5f24-48a1-8d60-290f2cd8529f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
438,17_SM_Decor_10,"0.128,0.255,0.180",灰色金属书立架支撑着多本书籍和杂志,A gray metal bookend holding multiple books and magazines upright,书,Book,书,Book,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/96c7bdc7-7b70-4493-8996-afe8930591c1,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
450,17_SM_Opened_Book,"0.388,0.239,0.052","展开的时尚摄影杂志,米色纸张",Open fashion magazine with photography spreads and cream-colored pages,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/96c7bdc7-7b70-4493-8996-afe8930591c1,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
464,18_SM_Book_5,"0.184,0.260,0.013",黑色精装书，银色大脑插图，标题为《Inside your brain》,A black hardcover book with silver brain illustration titled 'Inside your brain',书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/3c4f89ac-742c-426e-985c-b912d6d91baa,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
474,19_SM_Book_1,"0.053,0.289,0.371",封面为海洋日落图案的平装书，书名《Feelings Are Lost At Sea》,A paperback book with ocean sunset cover titled 'Feelings Are Lost At Sea',书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
475,19_SM_Book_2,"0.053,0.289,0.371",厚实的食谱书，封面展示多种菜肴美食摄影,A thick cookbook with food photography cover showing various dishes,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
476,19_SM_Book_3,"0.033,0.276,0.316",白色精装艺术书籍，封面饰有彩色抽象线条图案,A white hardcover art book with abstract colorful line design,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
477,19_SM_Book_4,"0.033,0.288,0.345",平装书《Love The Subway》，封面为动态模糊的地铁站台图像,A paperback book titled 'Love The Subway' with motion-blurred subway platform cover,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
478,19_SM_Book_5,"0.033,0.248,0.290",深色精装书《200首史上最伟大歌曲》封面带耳机图案,A dark hardcover book titled '200 Greatest Songs of All Time' with headphones imagery,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
479,19_SM_Book_6,"0.035,0.304,0.304",精装书《红色星球》，橄榄绿与橙色火星表面封面设计,A hardcover book titled 'The Red Planet' with olive green and orange Mars surface cover,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
480,19_SM_Book_7,"0.025,0.235,0.312",深灰色自由职业者指南书籍，封面印有笔记本电脑和咖啡杯图案,A dark gray freelancer guide book with laptop and coffee cup cover image,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
481,19_SM_Book_8,"0.038,0.274,0.274",深色精装书《恐怖之夜》，红色标题配森林图案封面,A dark hardcover book titled 'Horror Night' with red text and forest imagery,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
482,19_SM_Book_9,"0.015,0.252,0.295",灰色与珊瑚色封面的《Unblock Your Mind》自助书籍，带打字机图案,A gray and coral self-help book titled 'Unblock Your Mind' with typewriter imagery,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
911,47_Book01,"0.211,0.278,0.034",酒红色精装厚书，封面和书脊有金色烫印文字,A thick burgundy hardcover book with gold embossed text on cover and spine,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/antique-book-1263cab3a38942a1a8d6ab2dde6bd524,Enshin,https://sketchfab.com/enshin,CC BY-NC-SA 4.0,,
912,47_Book02,"0.241,0.054,0.362",深绿色复古精装书，配棕色皮革包角，烫金标题,Vintage dark green hardcover book with brown leather corners and 'Old Nana's Clitoris' embossed title,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/onc-book-797e7c7f61104b6785c3bd0fdb99c74d,Woody_wu,https://sketchfab.com/woody_wu,CC BY-NC-SA 4.0,,
913,47_Book03,"0.190,0.255,0.037",深棕色皮革精装厚书，带金色地球图案和角饰,A thick dark brown leather-bound book with ornate gold globe emblem and corner decorations,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/book-encyclopedia-0487cb088c244d02a736cb337e65778c,Maxence Rouillet,https://sketchfab.com/maxencerouillet,CC BY-NC-SA 4.0,,
1266,a_SM_book_01,"0.028,0.196,0.218",黑色精装书，封面压印皇家徽章和'The Life of DEAN'字样,Black hardcover book with embossed royal crest and 'The Life of DEAN' title,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1267,a_SM_book_02,"0.028,0.196,0.281",绿色封面的产品手册，带黑色粗体字和2018标识,Green product book with bold black text and 2018 branding,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1268,a_SM_book_03,"0.043,0.196,0.218",黄色封面的厚重精装书，标题为'SMART BOOK 2018',A thick yellow hardcover book titled 'SMART BOOK 2018',书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1269,a_SM_book_04,"0.043,0.196,0.281",红橙渐变色封面的'MINI SM BOOK'2018版书籍,A red-orange gradient book titled 'MINI SM BOOK' with 2018 edition marking,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1270,a_SM_book_05,"0.422,0.281,0.043","蓝色精装设计书籍,封面印有'SMART BOOK'字样,直立摆放",A blue hardcover design book titled 'SMART BOOK' standing upright,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1495,a_SM_Indoor_Props_01a,"0.226,0.323,0.080",深棕色皮质封面的厚重旧书,A thick book with worn dark brown leather cover,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/77e58b77-87a8-4c97-97dc-de5d0c14d758,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1496,a_SM_Indoor_Props_01b,"0.162,0.267,0.035",深灰色厚重精装书，外包旧塑料封套,A thick dark gray hardcover book with worn plastic cover wrapping,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/77e58b77-87a8-4c97-97dc-de5d0c14d758,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1569,a_SM_Opened_Book,"0.388,0.239,0.052",翻开的深色封面美食摄影艺术书籍,Open art book with dark cover featuring food photography,书,Book,书,Book,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
97,0_painted_wooden_cabinet_02_2k_packed,"1.165,0.497,0.889",带有棕色木质搁板和下柜的蓝灰色做旧书架,A weathered blue-gray bookshelf with brown wooden shelves and lower cabinet,书架,Bookshelf,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,https://polyhaven.com/a/painted_wooden_cabinet_02,Kirill Sannikov,https://polyhaven.com/all?a=Kirill%20Sannikov,CC BY-NC-SA 4.0,,
232,0_SM_Shelf,"1.000,0.400,3.201",带木质层板和金属网格储物格的高身工业风书架,Tall industrial bookshelf with wood shelves and metal wire storage compartments,书架,Bookshelf,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1995,d_1000006209046,"0.637,0.390,1.413",复古棕色木质四层梯形书架,A rustic brown wooden ladder-style bookshelf with four tiers,书架,Bookshelf,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
33,0_chinese_commode_2k_packed,"4.490,1.170,2.020",深色木质亚洲风格长条桌，三个黄铜拉环抽屉配下层镶板储物,Dark wood Asian-style console table with three decorative brass pull drawers and paneled lower storage,书桌,Desk,桌子,Table,,SORTED_ANISOTROPIC,0,0.0,https://polyhaven.com/a/chinese_commode,Kirill Sannikov,https://polyhaven.com/all?a=Kirill%20Sannikov,CC BY-NC-SA 4.0,,
36,0_Classic_table_old,"2.567,1.069,0.801",古典椭圆形木质雕花双柱底座书桌,Antique oval wooden desk with ornate carved double pedestal base,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/f7a6e726-d9ab-4fad-843f-d28b622b78d0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
38,0_coffee_cart_01_2k_packed,"1.301,1.301,0.491",白色大理石圆形桌面配深色交叉金属腿茶几,Round white marble-top coffee table with crossed dark metal legs,书桌,Desk,桌子,Table,,ISOTROPIC,0,1.0,https://polyhaven.com/a/CoffeeCart_01,Joe Seabuhr,https://polyhaven.com/all?a=Joe%20Seabuhr,CC BY-NC-SA 4.0,,
116,0_school_desk_01_2k_packed,"0.712,0.546,0.883",带浅木色桌面、深灰色储物格和可调节金属腿的学生课桌,"A school desk with light wood top, dark gray storage compartment, and adjustable metal legs",书桌,Desk,桌子,Table,,SORTED_ANISOTROPIC,1,0.0,https://polyhaven.com/a/SchoolDesk_01,Ethan Place,https://polyhaven.com/all?a=Ethan%20Place,CC BY-NC-SA 4.0,,
180,0_SM_Desk_Fir001,"1.437,0.583,0.999",白色法式描金弯腿书桌，带分层顶部储物架,"White ornate French-style desk with curved legs, gold accents, and tiered top storage",书桌,Desk,桌子,Table,,SORTED_ANISOTROPIC,0,0.0,商品下架，但作者已同意,CityColor（黄烨）,CityColor（黄烨）,CC BY-NC-SA 4.0,,
219,0_SM_Modern_Table,"1.930,0.909,0.780",配有深灰色金属角形支架的矩形木质书桌,A rectangular wooden desk with angular dark gray metal legs,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/baece383-bc75-4de8-971d-25110a169a36,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
222,0_SM_Old_Table,"1.580,0.890,0.750",深棕色车旋腿复古木质书桌,Dark brown wooden desk with turned legs and rustic finish,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/baece383-bc75-4de8-971d-25110a169a36,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
350,12_SM_Desk,"1.934,0.734,0.710",带有精美雕花装饰和警局文字的木质办公桌,A wooden desk with ornate carved floral panels and C-Police Department text,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/a240ec0c-aabc-4c7e-917a-41949b0c2578,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
568,21_SM_Tanker_Desk_NN_01j,"1.524,0.776,0.734",复古米色双边柜木质台面办公桌,Vintage beige desk with wooden top and dual pedestals with drawers,书桌,Desk,桌子,Table,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
582,22_SM_Moroccan_Table_01a,"0.398,0.345,0.424",摩洛哥风格六角边桌，带有华丽彩绘几何图案和镂空格栅面板,Hexagonal Moroccan-style side table with ornate painted geometric patterns and lattice panels,书桌,Desk,桌子,Table,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/fecd3afb-683c-4eb0-8ef8-4ecb99871452,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
643,24_SM_Table_Check_Bank_01b,"2.500,0.800,1.121",灰色现代办公桌，桌面带整合式理线槽,Gray modern desk with integrated cable management slots on top surface,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/6710caaf-1375-4a96-a4b3-a696224f17df,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
970,5_SM_Table_A,"12.113,7.246,0.813",大型椭圆形棕色桌面带周边支撑腿,Large oval brown desk surface with supporting legs along the perimeter,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/119b5176-cce4-4965-b5b2-2c159377b44a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1423,a_SM_Desk_01b,"1.446,0.741,0.844",深胡桃木色传统书桌，配有车削腿和五个圆形把手抽屉,A traditional dark walnut writing desk with turned legs and five drawers with round knobs,书桌,Desk,桌子,Table,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1909,b_55,"1.291,0.619,1.019",黑色斜腿现代书桌，配有书籍和桌面收纳架,"Black modern desk with angled legs, books, and desk organizer",书桌,Desk,桌子,Table,,ISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1958,d_1000001610925,"1.168,0.520,0.767",深棕色木质玄关桌，配有弯曲的卡布里腿和波浪形裙边，带单个抽屉拉手,A dark brown wooden console table with curved cabriole legs and scalloped apron with single drawer knob,书桌,Desk,桌子,Table,,ALIGNED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
284,0_yellow_onion_2k_packed,"0.072,0.069,0.086",带纸质外皮和干茎的圆形褐色洋葱,A round brown onion with papery skin and dried stem,蔬菜,Vegetable,食材,Ingredient,,ISOTROPIC,0,0.0,https://polyhaven.com/a/yellow_onion,Kuutti Siitonen,https://polyhaven.com/all?a=Kuutti%20Siitonen,CC BY-NC-SA 4.0,,
580,22_SM_Food_Stall_Sacks_NN_01m,"0.583,0.525,0.538",装满浅棕色土豆的粗麻布袋,A burlap sack filled with light brown potatoes,蔬菜,Vegetable,食材,Ingredient,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/fecd3afb-683c-4eb0-8ef8-4ecb99871452,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
810,44_sk35_Tomato01,"0.845,0.820,0.748",带绿色叶状茎和花萼的成熟红色番茄,A large ripe red tomato with green leafy stem and calyx,蔬菜,Vegetable,食材,Ingredient,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/tomato-4489b8ec5bc14761a2ddc05241e580af,Claudiu,https://sketchfab.com/claudiupusuc,CC BY-NC-SA 4.0,,
1521,a_SM_KitchenFruit_Tomato01,"0.071,0.071,0.059",一个带深绿色蒂的圆形红色番茄,A round red tomato with dark green stem,蔬菜,Vegetable,食材,Ingredient,,ISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
496,19_SM_Mouse,"0.070,0.115,0.036",流线型灰色人体工学无线鼠标,A sleek gray wireless mouse with ergonomic curved design,鼠标,Desktop_mouse,鼠标,Desktop_mouse,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
686,3_Mouse,"0.053,0.113,0.029",简约白色无线鼠标，磨砂质感,A minimalist white wireless mouse with smooth matte finish,鼠标,Desktop_mouse,鼠标,Desktop_mouse,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/6658d619-fe4b-462e-80cb-89a4c052baac,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
744,41_ComputerSet_06,"0.069,0.130,0.033",带粉色滚轮的灰色光滑无线鼠标,A smooth gray wireless mouse with pink scroll wheel accent,鼠标,Mouse,鼠标,Mouse,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/9186bda0-5ff4-4e7e-9037-67cbdea463e8,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
775,44_sk103_Mouse01,"0.062,0.111,0.036",流畅曲线设计的灰色无线鼠标,A sleek gray wireless mouse with smooth curved ergonomic design,鼠标,Mouse,鼠标,Mouse,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/computer-mouse-4a6e2b1cf5d54ed5b97da093ed1e74a4,kubassa,https://sketchfab.com/kubassa,CC BY-NC-SA 4.0,,
776,44_sk104_Mouse02,"0.062,0.116,0.035",灰色游戏鼠标带绿色标志和几何纹理表面,A gray gaming mouse with green logo and textured geometric pattern surface,鼠标,Mouse,鼠标,Mouse,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/pc-mouse-type-r-b782768a5ec1453fb2587bd9d82aaf7e,rubykamen,https://sketchfab.com/rubykamen,CC BY-NC-SA 4.0,,
770,44_sk1_BunkBed01,"2.141,1.528,2.093",粉白双层床带梯子和装饰图案床品,Pink and white bunk bed with ladder and decorative patterned bedding,双层床,Bunk_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://sketchfab.com/3d-models/children-bed-690711def6994d419a54a6371dc8dfe8,DailyArt,https://sketchfab.com/D.art,CC BY-NC-SA 4.0,,
820,44_sk44_BunkBed02,"2.119,1.761,2.111",浅木色双层床配竖条板和水蓝色绗缝床品,Light wood bunk bed with vertical slat panels and aqua quilted bedding,双层床,Bunk_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://sketchfab.com/3d-models/simple-bunk-bed-3d-model-2cabd354ef2e4293ae817b01a8fdbf10,sparshgupta,https://sketchfab.com/SPARSHGUPTA,CC BY-NC-SA 4.0,,
822,44_sk46_BunkBed03,"2.104,2.017,1.617",浅木色双层床配灰色和青蓝色床品，竖条护栏设计,"Light wood bunk bed with gray and teal bedding, vertical slat railings",双层床,Bunk_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://sketchfab.com/3d-models/bunk-bed-0e13482338344239abd8b697def3b20c,AM ARCHITECTURE,https://sketchfab.com/abir_sd,CC BY-NC-SA 4.0,,
823,44_sk47_BunkBed04,"2.378,1.012,1.630",带储物楼梯的浅木色白色现代双层床,Modern bunk bed with integrated staircase storage in light wood and white finish,双层床,Bunk_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://sketchfab.com/3d-models/bunk-bed-for-kids-fabric-uv-map-fixed-10838a0bfa0c4ab99e0b20a7236ef6d6,slls666,https://sketchfab.com/slls666,CC BY-NC-SA 4.0,,
1881,b_28,"2.702,2.583,2.233",带楼梯护栏和灰色床品的蓝色双层床,"Blue bunk bed with integrated staircase, safety railings, and gray bedding",双层床,Bunk_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
63,0_gothic_bed_01_2k_packed,"0.205,0.085,0.075",深色木质哥特式雕花立柱双人床配白色床品,Dark wooden gothic-style bed with ornate carved posts and white bedding,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://polyhaven.com/a/GothicBed_01,Kirill Sannikov,https://polyhaven.com/all?a=Kirill%20Sannikov,CC BY-NC-SA 4.0,,
142,0_SM_Bed,"2.082,2.185,1.108",现代灰色软包双人床配白色床品和深灰纹理床旗,Modern grey upholstered bed with white bedding and textured charcoal runner,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/listings/ddfc9aa4-ac6d-49ed-bf3f-67dc5314fd3e,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
143,0_SM_Bed_2,"2.265,2.238,1.020",现代白色软包床配几何米色图案被罩和灰色装饰枕,Modern white upholstered bed with geometric beige patterned duvet and gray accent pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/listings/ce90085d-3f46-456e-b436-f1fa48081be4,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
215,0_SM_Modern_Bed_1,"2.386,2.340,1.141",现代双人床，配软包床头板、米色花纹被罩和灰色装饰枕,"Modern double bed with padded headboard, beige patterned duvet and gray accent pillows",双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/baece383-bc75-4de8-971d-25110a169a36,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
216,0_SM_Modern_Bed_2,"2.354,2.321,1.129",现代白色软包床配灰色分层床品和流畅曲面床头板,Modern white upholstered bed with gray layered bedding and sleek curved headboard,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/baece383-bc75-4de8-971d-25110a169a36,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
430,17_SM_Bed,"1.997,2.324,0.917",现代灰白双色软包床配深灰色毯子和抱枕,Modern gray and beige upholstered bed with dark gray throw and matching pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/96c7bdc7-7b70-4493-8996-afe8930591c1,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
462,18_SM_Bed,"2.124,2.324,0.916",灰色软包平台床配格纹毯和装饰抱枕,Gray upholstered platform bed with checkered throw blanket and matching accent pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/3c4f89ac-742c-426e-985c-b912d6d91baa,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
718,39_MotelBed_01,"2.201,2.275,1.068",带雕花床头板和浅灰色床品的木质双人床,Wooden bed with carved headboard and light gray bedding,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/zh-cn/listings/d242e22e-55fb-41d7-8e66-755b071807ad,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1255,a_SM_bed,"2.041,2.612,1.106",现代深色木质双人床配灰色花卉图案床品和软包床头,Modern dark wood double bed with gray floral patterned bedding and upholstered headboard,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1256,a_SM_Bed__2_,"2.248,2.378,0.988",现代灰色软包双人床，配有分层床品和多个靠枕,A modern gray upholstered double bed with layered bedding and multiple pillows,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1874,b_20,"2.038,2.200,1.115",米色拉扣软包双人床配英国国旗枕头和蓝色花卉床旗,Beige tufted double bed with Union Jack pillows and blue floral runner,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1884,b_30,"1.940,2.480,1.072",现代风格双人床，配灰色床品、深棕色床旗和木质床架,"Modern double bed with gray bedding, dark brown runner, and wooden frame",双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1885,b_31,"2.081,2.333,1.078",蓝色软包双人床配灰色床品和靠背,Blue upholstered double bed with gray bedding and headboard,双人床,Double_bed,床,Bed,,SORTED_ANISOTROPIC,0,1.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
